Date,eNodeB Name,Cell Name,LocalCell Id,KPI_Name,KPI_Column,Value,Historical_Median,Historical_Mean,Historical_Std,Historical_Days,Anomaly_Type,Z_Score,Pct_Change,Direction,Severity,Baseline_Mode,Description
2026-05-18,LCAIN11826,LCAIN11826-1,1,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-2,2,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-3,3,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-5,5,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-6,6,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-7,7,Availability,Availability,23.8368,100.0,97.6982,3.986834548862042,4,Spike,-19.103677131959035,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs same-weekday 4-week median=100.00 (z-score=-19.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-1,1,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-2,2,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-3,3,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-5,5,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-6,6,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-7,7,Availability,Availability,65.3414,100.0,99.9349,0.11275650757273573,4,Spike,-307.375607369205,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=65.34 vs same-weekday 4-week median=100.00 (z-score=-307.38, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10104_Site_149,LCAIN10104-3,3,CSFB KPI,CSFB SR%,101.31,100.35455,100.30290000000001,0.1904453071094168,4,Spike,5.01692593270919,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.31 vs same-weekday 4-week median=100.35 (z-score=+5.02, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10112_03-2-12-46,LCAIN10112-6,6,CSFB KPI,CSFB SR%,99.2126,100.0,99.956225,0.07582052410132781,4,Spike,-10.385050872870659,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=99.21 vs same-weekday 4-week median=100.00 (z-score=-10.39, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10129_Site_143,LCAIN10129-7,7,CSFB KPI,CSFB SR%,100.0,100.5536,100.54065,0.05849027696976809,4,Spike,-9.464820969921934,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=100.00 vs same-weekday 4-week median=100.55 (z-score=-9.46, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10131_01-2-08-23,LCAIN10131-5,5,CSFB KPI,CSFB SR%,99.5856,100.0,100.04363333333333,0.06170685177154459,3,Spike,-6.715623761429624,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=99.59 vs same-weekday 3-week median=100.00 (z-score=-6.72, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10131_01-2-08-23,LCAIN10131-7,7,CSFB KPI,CSFB SR%,101.9892,100.5093,100.50562500000001,0.22862981405538316,4,Spike,6.472909082808905,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.99 vs same-weekday 4-week median=100.51 (z-score=+6.47, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10350,LCAIN10350-5,5,CSFB KPI,CSFB SR%,100.9732,100.0,99.998725,0.14018971743676606,4,Spike,6.942021267993332,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=100.97 vs same-weekday 4-week median=100.00 (z-score=+6.94, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10446,LCAIN10446-1,1,CSFB KPI,CSFB SR%,106.25,100.48545,100.80452500000001,0.9224305864806331,4,Spike,6.249304917341907,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=106.25 vs same-weekday 4-week median=100.49 (z-score=+6.25, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10446,LCAIN10446-5,5,CSFB KPI,CSFB SR%,103.7321,100.3352,100.602225,0.6155384243692664,4,Spike,5.518583187525227,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=103.73 vs same-weekday 4-week median=100.34 (z-score=+5.52, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10495,LCAIN10495-3,3,CSFB KPI,CSFB SR%,102.0833,100.1661,100.085025,0.27658093187166966,4,Spike,6.93178660953226,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=102.08 vs same-weekday 4-week median=100.17 (z-score=+6.93, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10582,LCAIN10582-3,3,CSFB KPI,CSFB SR%,103.7037,100.0,99.71265,0.49770479955491687,4,Spike,7.441559742466037,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=103.70 vs same-weekday 4-week median=100.00 (z-score=+7.44, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10691,LCAIN10691-7,7,CSFB KPI,CSFB SR%,101.4572,100.0,99.942925,0.09885679984199558,4,Spike,14.740513574474052,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.46 vs same-weekday 4-week median=100.00 (z-score=+14.74, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10764,LCAIN10764-1,1,CSFB KPI,CSFB SR%,102.0619,99.51455,99.51455,0.48545000000000016,2,Spike,5.247399320218341,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=102.06 vs same-weekday 2-week median=99.51 (z-score=+5.25, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10806,LCAIN10806-5,5,CSFB KPI,CSFB SR%,99.9221,100.12505,100.1289,0.035916221961673565,4,Spike,-5.65065001036497,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=99.92 vs same-weekday 4-week median=100.13 (z-score=-5.65, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10968,LCAIN10968-1,1,CSFB KPI,CSFB SR%,101.108,100.38725,100.407175,0.1339006418020436,4,Spike,5.382722519474954,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.11 vs same-weekday 4-week median=100.39 (z-score=+5.38, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10985,LCAIN10985-5,5,CSFB KPI,CSFB SR%,98.0263,100.0,100.172425,0.2986488604950645,4,Spike,-6.608764542842149,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=98.03 vs same-weekday 4-week median=100.00 (z-score=-6.61, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10990,LCAIN10990-5,5,CSFB KPI,CSFB SR%,103.0864,100.0,100.124375,0.2154238191913801,4,Spike,14.327106499110364,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=103.09 vs same-weekday 4-week median=100.00 (z-score=+14.33, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-5,5,CSFB KPI,CSFB SR%,100.0,100.4152,100.42060000000001,0.07087429011990228,4,Spike,-5.85825973420799,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=100.00 vs same-weekday 4-week median=100.42 (z-score=-5.86, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12055,LCAIN12055-6,6,CSFB KPI,CSFB SR%,101.2146,100.0,99.90975,0.15631758538309298,4,Spike,7.770079079863866,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.21 vs same-weekday 4-week median=100.00 (z-score=+7.77, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12476,LCAIN12476-6,6,CSFB KPI,CSFB SR%,100.5181,100.0,99.96645,0.05811030459393885,4,Spike,8.915802517649237,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=100.52 vs same-weekday 4-week median=100.00 (z-score=+8.92, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12588,LCAIN12588-3,3,CSFB KPI,CSFB SR%,101.9608,99.7573,99.865525,0.42383230985260983,4,Spike,5.198990140148318,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.96 vs same-weekday 4-week median=99.76 (z-score=+5.20, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12694,LCAIN12694-3,3,CSFB KPI,CSFB SR%,103.5088,100.0,100.3788,0.6561008459070877,4,Spike,5.3479583540986395,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=103.51 vs same-weekday 4-week median=100.00 (z-score=+5.35, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12891,LCAIN12891-1,1,CSFB KPI,CSFB SR%,108.1081,100.0,100.520825,0.902095361852058,4,Spike,8.988074147009867,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=108.11 vs same-weekday 4-week median=100.00 (z-score=+8.99, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12891,LCAIN12891-5,5,CSFB KPI,CSFB SR%,102.0747,100.2137,100.216025,0.2160500216963674,4,Spike,8.613745952848912,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=102.07 vs same-weekday 4-week median=100.21 (z-score=+8.61, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12892,LCAIN12892-5,5,CSFB KPI,CSFB SR%,100.2782,100.0,99.97225,0.048064409910038165,4,Spike,5.788066482470154,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=100.28 vs same-weekday 4-week median=100.00 (z-score=+5.79, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12898,LCAIN12898-5,5,CSFB KPI,CSFB SR%,101.8018,100.0,99.8077,0.3330733702954942,4,Spike,5.409618902890642,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=101.80 vs same-weekday 4-week median=100.00 (z-score=+5.41, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12920,LCAIN12920-1,1,CSFB KPI,CSFB SR%,102.6667,100.0,99.789925,0.36386057340003153,4,Spike,7.328906166121528,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=102.67 vs same-weekday 4-week median=100.00 (z-score=+7.33, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN13986,LCAIN13986-5,5,CSFB KPI,CSFB SR%,100.6452,100.04235,100.03665000000001,0.11311477578106065,4,Spike,5.329542456653499,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=100.65 vs same-weekday 4-week median=100.04 (z-score=+5.33, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN22701,LCAIN22701-4,4,CSFB KPI,CSFB SR%,103.7736,100.0,100.1894,0.32805042295354386,4,Spike,11.50310969278766,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=103.77 vs same-weekday 4-week median=100.00 (z-score=+11.50, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,ICAIN12708,ICAIN12708-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),62.3084,50.6191,50.6191,1.2589000000000006,2,Spike,9.285328461355144,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=62.31 vs same-weekday 2-week median=50.62 (z-score=+9.29, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,ICAIN12934,ICAIN12934-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),57.9959,45.22215,45.22215,0.46614999999999895,2,Spike,27.402660087954583,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=58.00 vs same-weekday 2-week median=45.22 (z-score=+27.40, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10021_Site_135,LCAIN10021-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),25.1126,19.81325,19.335925,0.863443650086675,4,Spike,6.137458998590164,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=25.11 vs same-weekday 4-week median=19.81 (z-score=+6.14, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10029,LCAIN10029-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),12.8391,9.134450000000001,8.933825,0.5531115365593089,4,Spike,6.6978353462760545,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=12.84 vs same-weekday 4-week median=9.13 (z-score=+6.70, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10104_Site_149,LCAIN10104-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),18.23,14.276399999999999,14.411674999999999,0.6518818810758588,4,Spike,6.064902422928251,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=18.23 vs same-weekday 4-week median=14.28 (z-score=+6.06, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10112_03-2-12-46,LCAIN10112-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),18.8427,14.14845,14.087325,0.9191794720700631,4,Spike,5.107000474486432,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=18.84 vs same-weekday 4-week median=14.15 (z-score=+5.11, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10120,LCAIN10120-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),34.0972,36.7089,36.805600000000005,0.24940225874411495,3,Spike,-10.471837797906979,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=34.10 vs same-weekday 3-week median=36.71 (z-score=-10.47, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10369,LCAIN10369-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),14.3071,31.8774,32.050425000000004,0.8345111005103533,4,Spike,-21.054603095458788,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=14.31 vs same-weekday 4-week median=31.88 (z-score=-21.05, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10370,LCAIN10370-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),23.578,16.3632,16.552733333333332,0.7654502654574548,3,Spike,9.425563391356631,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=23.58 vs same-weekday 3-week median=16.36 (z-score=+9.43, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10444,LCAIN10444-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),24.4447,17.648400000000002,17.740625,0.8230350155825692,4,Spike,8.257607357311974,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=24.44 vs same-weekday 4-week median=17.65 (z-score=+8.26, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10582,LCAIN10582-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),33.246,25.0491,25.34425,1.068095998728578,4,Spike,7.674310183501566,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=33.25 vs same-weekday 4-week median=25.05 (z-score=+7.67, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10591,LCAIN10591-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),20.7648,25.12125,25.0104,0.8537786920508145,4,Spike,-5.102551797744696,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=20.76 vs same-weekday 4-week median=25.12 (z-score=-5.10, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10650_Site_0650,LCAIN10650-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),9.3515,22.03405,21.578674999999997,2.4194793596712074,4,Spike,-5.241850875604693,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=9.35 vs same-weekday 4-week median=22.03 (z-score=-5.24, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10751,LCAIN10751-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),14.9087,13.6995,13.6995,0.2206999999999999,2,Spike,5.4789306751246025,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=14.91 vs same-weekday 2-week median=13.70 (z-score=+5.48, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10751,LCAIN10751-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),15.8377,9.375699999999998,9.375699999999998,0.24509999999999987,2,Spike,26.364749082007364,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=15.84 vs same-weekday 2-week median=9.38 (z-score=+26.36, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10751,LCAIN10751-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),12.0733,13.2738,13.2738,0.16779999999999973,2,Spike,-7.1543504171633,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=12.07 vs same-weekday 2-week median=13.27 (z-score=-7.15, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10752,LCAIN10752-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),49.0476,31.06445,31.35855,1.750499449442929,4,Spike,10.273153759472978,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=49.05 vs same-weekday 4-week median=31.06 (z-score=+10.27, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10760,LCAIN10760-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),16.5638,9.1379,9.311124999999999,1.0327528706689713,4,Spike,7.190393956677974,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=16.56 vs same-weekday 4-week median=9.14 (z-score=+7.19, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10764,LCAIN10764-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),44.3481,19.665799999999997,19.665799999999997,4.0588,2,Spike,6.0811816300384365,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=44.35 vs same-weekday 2-week median=19.67 (z-score=+6.08, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10764,LCAIN10764-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),15.8554,19.37275,19.37275,0.37985000000000113,2,Spike,-9.25983941029351,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=15.86 vs same-weekday 2-week median=19.37 (z-score=-9.26, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10764,LCAIN10764-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),23.5182,19.627850000000002,19.627850000000002,0.16125000000000078,2,Spike,24.126201550387467,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=23.52 vs same-weekday 2-week median=19.63 (z-score=+24.13, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10855,LCAIN10855-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),35.9565,5.0304,7.680233333333334,5.6045287784869915,3,Spike,5.518055348151654,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=35.96 vs same-weekday 3-week median=5.03 (z-score=+5.52, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10855,LCAIN10855-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),29.2629,15.7411,16.584733333333332,1.319049310004073,3,Spike,10.251170974008732,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=29.26 vs same-weekday 3-week median=15.74 (z-score=+10.25, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10873,LCAIN10873-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),17.7316,27.067,27.067,0.5594000000000001,2,Spike,-16.688237397211296,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=17.73 vs same-weekday 2-week median=27.07 (z-score=-16.69, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10873,LCAIN10873-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),45.0875,26.423499999999997,26.423499999999997,1.3467000000000002,2,Spike,13.85906289448281,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=45.09 vs same-weekday 2-week median=26.42 (z-score=+13.86, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10909,LCAIN10909-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),9.9704,8.19745,8.267675,0.25586888610184716,4,Spike,6.929134788566231,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=9.97 vs same-weekday 4-week median=8.20 (z-score=+6.93, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10970,LCAIN10970-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),18.8012,7.8708,8.142375,0.9119793291928278,4,Spike,11.985359371768055,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=18.80 vs same-weekday 4-week median=7.87 (z-score=+11.99, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10971,LCAIN10971-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),18.6089,22.14825,22.137974999999997,0.2662923334889684,4,Spike,-13.29122004237732,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=18.61 vs same-weekday 4-week median=22.15 (z-score=-13.29, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10975,LCAIN10975-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),17.7287,14.6711,14.656525,0.4044311089357492,4,Spike,7.560249279651118,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=17.73 vs same-weekday 4-week median=14.67 (z-score=+7.56, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN10990,LCAIN10990-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),15.7605,13.0611,13.13345,0.5359546879168046,4,Spike,5.036619812940277,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=15.76 vs same-weekday 4-week median=13.06 (z-score=+5.04, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11025,LCAIN11025-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),6.5784,8.27355,8.3309,0.19630857087758538,4,Spike,-8.635129849002192,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=6.58 vs same-weekday 4-week median=8.27 (z-score=-8.64, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),15.9185,12.551950000000001,12.38555,0.6119192941066659,4,Spike,5.501624205059242,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=15.92 vs same-weekday 4-week median=12.55 (z-score=+5.50, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11493,LCAIN11493-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),24.2022,16.527099999999997,16.323725,0.8803028324815275,4,Spike,8.718704196786803,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=24.20 vs same-weekday 4-week median=16.53 (z-score=+8.72, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11651,LCAIN11651-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),13.9448,15.48335,15.4167,0.2787002063149579,4,Spike,-5.520448012375313,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=13.94 vs same-weekday 4-week median=15.48 (z-score=-5.52, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),10.646,17.2986,17.39665,0.9164117892628844,4,Spike,-7.2594002804689115,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=10.65 vs same-weekday 4-week median=17.30 (z-score=-7.26, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11980,LCAIN11980-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),15.7705,25.816650000000003,25.816650000000003,0.23765000000000036,2,Spike,-42.27288028613502,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=15.77 vs same-weekday 2-week median=25.82 (z-score=-42.27, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11980,LCAIN11980-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),27.1539,20.48235,20.48235,0.4933499999999995,2,Spike,13.522955305564015,,high,Critical,4week_rolling_avg,"KPI spike on last day: value=27.15 vs same-weekday 2-week median=20.48 (z-score=+13.52, impact=enhancement, method=z-score (threshold 3.0))"
2026-05-18,LCAIN11982,LCAIN11982-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),24.6208,37.5339,38.994933333333336,2.41255947399345,3,Spike,-5.352448360008828,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=24.62 vs same-weekday 3-week median=37.53 (z-score=-5.35, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12000,LCAIN12000-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),14.205,16.7649,16.763900000000003,0.18403968774877555,3,Spike,-13.909499800360491,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=14.21 vs same-weekday 3-week median=16.76 (z-score=-13.91, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),13.8188,21.204900000000002,21.119275,1.219099498349089,4,Spike,-6.05865231673239,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=13.82 vs same-weekday 4-week median=21.20 (z-score=-6.06, impact=degradation, method=z-score (threshold 3.0))"
2026-05-18,LCAIN12005,LCAIN12005-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),17.4214,22.74315,22.95465,0.7420924959194776,4,Spike,-7.171275857474039,,low,Critical,4week_rolling_avg,"KPI spike on last day: value=17.42 vs same-weekday 4-week median=22.74 (z-score=-7.17, impact=degradation, method=z-score (threshold 3.0))"
